Vicinity,Timestamp,Latitude,Longitude,Temp (Fahrenheit),PM 1,PM 10,PM 2.5,RH,Temp (Celcius)
KCARP,2024-11-12T12:42:57.000,6.6830686,-1.5683292,98,12,13,13,52,36.67
KCARP,2024-11-12T12:43:02.000,6.6831047,-1.5683012,98,12,13,13,52,36.67
KCARP,2024-11-12T12:43:07.000,6.683726,-1.5683082,98,13,14,14,51,36.67
KCARP,2024-11-12T12:43:12.000,6.6837351,-1.5683138,98,14,16,15,52,36.67
KCARP,2024-11-12T12:43:17.000,6.6837351,-1.5683138,98,12,14,13,53,36.67
KCARP,2024-11-12T12:43:22.000,6.6837351,-1.5683138,98,12,13,13,54,36.67
KCARP,2024-11-12T12:43:27.000,6.6835311,-1.5683133,98,12,13,13,55,36.67
KCARP,2024-11-12T12:43:32.000,6.6831077,-1.5682927,98,12,13,13,55,36.67
KCARP,2024-11-12T12:43:37.000,6.6829616,-1.5682858,99,12,13,13,56,37.22
KCARP,2024-11-12T12:43:42.000,6.6829616,-1.5682858,99,12,13,13,56,37.22
KCARP,2024-11-12T12:43:47.000,6.6829859,-1.568288,99,10,11,10,55,37.22
KCARP,2024-11-12T12:43:52.000,6.6829925,-1.5682866,99,11,12,12,55,37.22
KCARP,2024-11-12T12:43:57.000,6.6829984,-1.5682863,99,13,14,14,55,37.22
KCARP,2024-11-12T12:44:02.000,6.6830092,-1.5682925,99,14,15,15,55,37.22
KCARP,2024-11-12T12:44:07.000,6.6829992,-1.5682859,99,13,14,14,56,37.22
KCARP,2024-11-12T12:44:12.000,6.6829892,-1.5683411,99,13,14,14,56,37.22
KCARP,2024-11-12T12:44:17.000,6.6830001,-1.5682966,99,13,14,14,55,37.22
KCARP,2024-11-12T12:44:22.000,6.6830038,-1.5682818,99,12,13,12,55,37.22
KCARP,2024-11-12T12:44:27.000,6.6830092,-1.5682886,99,11,12,12,55,37.22
KCARP,2024-11-12T12:44:32.000,6.6830135,-1.5682842,99,12,13,13,55,37.22
KCARP,2024-11-12T12:44:37.000,6.6829917,-1.5682879,99,12,13,13,55,37.22
KCARP,2024-11-12T12:44:42.000,6.6829772,-1.5683358,99,12,13,13,54,37.22
KCARP,2024-11-12T12:44:47.000,6.6829939,-1.5683097,99,11,12,12,54,37.22
KCARP,2024-11-12T12:44:52.000,6.6829939,-1.5683097,99,12,13,13,53,37.22
KCARP,2024-11-12T12:44:57.000,6.6829939,-1.5683097,99,12,13,13,53,37.22
KCARP,2024-11-12T12:45:02.000,6.6830045,-1.5682864,99,11,12,12,53,37.22
KCARP,2024-11-12T12:45:07.000,6.682989,-1.5682977,99,13,15,14,53,37.22
KCARP,2024-11-12T12:45:12.000,6.682989,-1.5682977,99,13,14,14,53,37.22
KCARP,2024-11-12T12:45:17.000,6.682989,-1.5682977,100,13,14,14,53,37.78
KCARP,2024-11-12T12:45:22.000,6.682989,-1.5682977,100,12,13,13,53,37.78
KCARP,2024-11-12T12:45:27.000,6.682989,-1.5682977,100,11,12,12,52,37.78
KCARP,2024-11-12T12:45:32.000,6.6829999,-1.5682865,100,12,13,13,52,37.78
KCARP,2024-11-12T12:45:37.000,6.6829999,-1.5682865,100,13,14,14,52,37.78
KCARP,2024-11-12T12:45:42.000,6.6829994,-1.5682864,100,13,14,14,52,37.78
KCARP,2024-11-12T12:45:47.000,6.6829286,-1.5686674,100,12,13,13,52,37.78
KCARP,2024-11-12T12:45:52.000,6.6829286,-1.5686674,100,13,14,14,52,37.78
KCARP,2024-11-12T12:45:57.000,6.6828923,-1.568889,100,13,14,14,52,37.78
KCARP,2024-11-12T12:46:02.000,6.6828923,-1.568889,100,12,13,13,53,37.78
KCARP,2024-11-12T12:46:07.000,6.6828923,-1.568889,100,11,12,12,53,37.78
KCARP,2024-11-12T12:46:12.000,6.682997,-1.5683278,100,10,11,10,54,37.78
KCARP,2024-11-12T12:46:17.000,6.682997,-1.5683278,100,10,11,11,54,37.78
KCARP,2024-11-12T12:46:22.000,6.6830089,-1.5682682,100,10,11,11,54,37.78
KCARP,2024-11-12T12:46:27.000,6.6830089,-1.5682682,100,11,12,12,54,37.78
KCARP,2024-11-12T12:46:32.000,6.6830089,-1.5682682,100,13,14,14,55,37.78
KCARP,2024-11-12T12:46:37.000,6.6830089,-1.5682682,100,13,14,14,55,37.78
KCARP,2024-11-12T12:46:42.000,6.6830089,-1.5682682,100,12,13,13,55,37.78
KCARP,2024-11-12T12:46:47.000,6.6830089,-1.5682682,100,12,13,13,55,37.78
KCARP,2024-11-12T12:46:52.000,6.6830045,-1.5682864,100,11,12,12,55,37.78
KCARP,2024-11-12T12:46:57.000,6.6830045,-1.5682864,100,12,13,13,55,37.78
KCARP,2024-11-12T12:47:02.000,6.6830045,-1.5682864,100,12,13,13,55,37.78
KCARP,2024-11-12T12:47:07.000,6.6830045,-1.5682864,100,12,13,13,54,37.78
KCARP,2024-11-12T12:47:12.000,6.6830054,-1.5682868,100,14,15,15,53,37.78
KCARP,2024-11-12T12:47:17.000,6.6830054,-1.5682868,100,14,15,15,53,37.78
KCARP,2024-11-12T12:47:22.000,6.6830054,-1.5682868,100,12,13,12,54,37.78
KCARP,2024-11-12T12:47:27.000,6.6830054,-1.5682868,100,11,12,11,54,37.78
KCARP,2024-11-12T12:47:32.000,6.6830033,-1.5682882,100,14,16,15,54,37.78
KCARP,2024-11-12T12:47:37.000,6.683003,-1.5682884,101,14,15,15,54,38.33
KCARP,2024-11-12T12:47:42.000,6.6830116,-1.5682824,101,14,16,15,54,38.33
KCARP,2024-11-12T12:47:47.000,6.6830116,-1.5682824,101,14,16,15,54,38.33
KCARP,2024-11-12T12:47:52.000,6.6829885,-1.5682957,101,13,14,14,54,38.33
KCARP,2024-11-12T12:47:57.000,6.6829885,-1.5682957,101,12,13,13,53,38.33
KCARP,2024-11-12T12:48:02.000,6.6829885,-1.5682957,101,13,14,14,53,38.33
KCARP,2024-11-12T12:48:07.000,6.6829885,-1.5682957,101,13,14,14,52,38.33
KCARP,2024-11-12T12:48:12.000,6.6829697,-1.5682928,101,11,12,12,52,38.33
KCARP,2024-11-12T12:48:17.000,6.6829697,-1.5682928,101,11,12,11,52,38.33
KCARP,2024-11-12T12:48:22.000,6.6829793,-1.5682942,101,10,11,10,52,38.33
KCARP,2024-11-12T12:48:27.000,6.6829801,-1.5682937,101,11,12,12,51,38.33
KCARP,2024-11-12T12:48:32.000,6.6829989,-1.5682892,101,12,13,13,51,38.33
KCARP,2024-11-12T12:48:37.000,6.6830004,-1.5682855,101,12,13,13,51,38.33
KCARP,2024-11-12T12:48:42.000,6.6829946,-1.5682844,101,14,15,15,50,38.33
KCARP,2024-11-12T12:48:47.000,6.6829955,-1.5682842,101,14,16,15,50,38.33
KCARP,2024-11-12T12:48:52.000,6.6829984,-1.5682857,101,14,16,15,50,38.33
KCARP,2024-11-12T12:48:57.000,6.6830005,-1.5682842,101,12,13,13,50,38.33
KCARP,2024-11-12T12:49:02.000,6.6830031,-1.5682875,101,11,12,12,51,38.33
KCARP,2024-11-12T12:49:07.000,6.6830031,-1.5682875,101,12,13,13,51,38.33
KCARP,2024-11-12T12:49:12.000,6.6830128,-1.5682835,101,11,12,12,51,38.33
KCARP,2024-11-12T12:49:17.000,6.6830052,-1.568285,101,13,14,14,51,38.33
KCARP,2024-11-12T12:49:22.000,6.683025,-1.5682833,101,13,15,14,51,38.33
KCARP,2024-11-12T12:49:27.000,6.6829929,-1.5682873,101,13,14,14,51,38.33
KCARP,2024-11-12T12:49:32.000,6.6829916,-1.5682878,101,12,13,13,51,38.33
KCARP,2024-11-12T12:49:37.000,6.6830096,-1.568286,101,12,13,13,51,38.33
KCARP,2024-11-12T12:49:42.000,6.6829977,-1.5682861,101,13,14,14,51,38.33
KCARP,2024-11-12T12:49:47.000,6.6829989,-1.5682847,101,13,14,14,52,38.33
KCARP,2024-11-12T12:49:52.000,6.6829997,-1.5682844,101,12,13,13,51,38.33
KCARP,2024-11-12T12:49:57.000,6.6829881,-1.5682912,101,10,11,10,51,38.33
KCARP,2024-11-12T12:50:02.000,6.6829881,-1.5682912,101,9,10,9,52,38.33
KCARP,2024-11-12T12:50:07.000,6.6829983,-1.5682899,101,11,12,12,51,38.33
KCARP,2024-11-12T12:50:12.000,6.6830128,-1.5682864,101,11,12,12,50,38.33
KCARP,2024-11-12T12:50:17.000,6.6830099,-1.5682858,102,12,14,13,50,38.89
KCARP,2024-11-12T12:50:22.000,6.6830022,-1.5682836,102,11,12,12,50,38.89
KCARP,2024-11-12T12:50:27.000,6.683,-1.568283,102,13,15,14,51,38.89
KCARP,2024-11-12T12:50:32.000,6.6829917,-1.5682874,102,13,14,14,51,38.89
KCARP,2024-11-12T12:50:37.000,6.6830064,-1.5682826,102,12,13,13,51,38.89
KCARP,2024-11-12T12:50:42.000,6.6830254,-1.5682888,102,11,12,12,51,38.89
KCARP,2024-11-12T12:50:47.000,6.6830302,-1.5682876,102,12,13,13,50,38.89
KCARP,2024-11-12T12:50:52.000,6.6830115,-1.5682881,102,12,13,13,50,38.89
KCARP,2024-11-12T12:50:57.000,6.6829951,-1.5682865,102,11,12,12,50,38.89
KCARP,2024-11-12T12:51:02.000,6.6829965,-1.5682835,102,11,12,11,49,38.89
KCARP,2024-11-12T12:51:07.000,6.6829878,-1.5682945,102,10,11,10,49,38.89
KCARP,2024-11-12T12:51:12.000,6.6829878,-1.5682945,102,10,11,10,48,38.89
KCARP,2024-11-12T12:51:17.000,6.6829968,-1.5682869,102,11,12,11,47,38.89
KCARP,2024-11-12T12:51:22.000,6.6830074,-1.5682934,102,11,12,11,46,38.89
KCARP,2024-11-12T12:51:27.000,6.6830074,-1.5682934,102,11,12,12,47,38.89
KCARP,2024-11-12T12:51:32.000,6.6830074,-1.5682934,102,11,12,11,47,38.89
KCARP,2024-11-12T12:51:37.000,6.6830031,-1.5682883,102,11,12,12,48,38.89
KCARP,2024-11-12T12:51:42.000,6.683005,-1.568281,102,12,13,13,48,38.89
KCARP,2024-11-12T12:51:47.000,6.6829983,-1.5682832,102,12,13,13,48,38.89
KCARP,2024-11-12T12:51:52.000,6.6834834,-1.5682451,102,12,13,13,48,38.89
KCARP,2024-11-12T12:51:57.000,6.6830736,-1.5682787,102,14,16,15,49,38.89
KCARP,2024-11-12T12:52:02.000,6.6829898,-1.5682866,102,14,16,15,50,38.89
KCARP,2024-11-12T12:52:07.000,6.6829935,-1.5682863,102,13,14,14,50,38.89
KCARP,2024-11-12T12:52:12.000,6.6829966,-1.5682871,102,11,12,12,51,38.89
KCARP,2024-11-12T12:52:17.000,6.6829948,-1.5682878,102,10,11,10,51,38.89
KCARP,2024-11-12T12:52:22.000,6.6830069,-1.5682922,102,11,12,12,50,38.89
KCARP,2024-11-12T12:52:27.000,6.6830049,-1.5682843,102,11,12,12,50,38.89
KCARP,2024-11-12T12:52:32.000,6.6830049,-1.5682843,102,12,13,13,50,38.89
KCARP,2024-11-12T12:52:37.000,6.6829952,-1.5682842,102,14,16,15,50,38.89
KCARP,2024-11-12T12:52:42.000,6.6829985,-1.5682834,102,13,14,14,49,38.89
KCARP,2024-11-12T12:52:47.000,6.6829985,-1.5682834,102,12,13,13,49,38.89
KCARP,2024-11-12T12:52:52.000,6.6830102,-1.5682791,102,13,14,14,48,38.89
KCARP,2024-11-12T12:52:57.000,6.6830102,-1.5682791,102,13,14,14,48,38.89
KCARP,2024-11-12T12:53:02.000,6.68303,-1.5682841,102,13,14,14,48,38.89
KCARP,2024-11-12T12:53:07.000,6.6830084,-1.5682864,102,12,13,13,48,38.89
KCARP,2024-11-12T12:53:12.000,6.6829953,-1.5682856,102,12,13,13,48,38.89
KCARP,2024-11-12T12:53:17.000,6.6830146,-1.5682836,102,12,13,13,49,38.89
KCARP,2024-11-12T12:53:22.000,6.6829924,-1.5682875,102,13,14,14,49,38.89
KCARP,2024-11-12T12:53:27.000,6.6829883,-1.5683886,102,15,17,16,48,38.89
KCARP,2024-11-12T12:53:32.000,6.6829998,-1.5683132,102,14,16,15,47,38.89
KCARP,2024-11-12T12:53:37.000,6.6829907,-1.5683025,102,14,16,15,46,38.89
KCARP,2024-11-12T12:53:42.000,6.6829898,-1.568285,102,14,15,15,47,38.89
KCARP,2024-11-12T12:53:47.000,6.6829835,-1.5682898,102,12,13,13,47,38.89
KCARP,2024-11-12T12:53:52.000,6.6829944,-1.5682866,102,11,12,12,47,38.89
KCARP,2024-11-12T12:53:57.000,6.6833714,-1.5682688,102,13,14,14,48,38.89
KCARP,2024-11-12T12:54:02.000,6.6831996,-1.5682881,102,12,13,13,48,38.89
KCARP,2024-11-12T12:54:07.000,6.6831996,-1.5682881,102,13,14,14,48,38.89
KCARP,2024-11-12T12:54:12.000,6.6830214,-1.5682895,102,12,13,13,48,38.89
KCARP,2024-11-12T12:54:17.000,6.6830214,-1.5682895,102,12,13,13,48,38.89
KCARP,2024-11-12T12:54:22.000,6.6829901,-1.5682873,102,12,13,13,48,38.89
KCARP,2024-11-12T12:54:27.000,6.6829901,-1.5682873,102,12,13,13,49,38.89
KCARP,2024-11-12T12:54:32.000,6.6829915,-1.5682869,102,12,13,13,48,38.89
KCARP,2024-11-12T12:54:37.000,6.6829665,-1.5686317,102,14,16,15,47,38.89
KCARP,2024-11-12T12:54:42.000,6.6829895,-1.5683435,102,15,17,16,46,38.89
KCARP,2024-11-12T12:54:47.000,6.6830023,-1.5682806,103,14,16,15,46,39.44
KCARP,2024-11-12T12:54:52.000,6.6830028,-1.5682739,103,12,13,13,46,39.44
KCARP,2024-11-12T12:54:57.000,6.6830028,-1.5682739,103,11,12,12,46,39.44
KCARP,2024-11-12T12:55:02.000,6.6830282,-1.568277,103,11,12,11,46,39.44
KCARP,2024-11-12T12:55:07.000,6.6830077,-1.5682832,103,11,12,12,47,39.44
KCARP,2024-11-12T12:55:12.000,6.6830258,-1.5682801,103,12,13,13,47,39.44
KCARP,2024-11-12T12:55:17.000,6.6830227,-1.5683034,103,12,13,13,47,39.44
KCARP,2024-11-12T12:55:22.000,6.6830608,-1.5683351,103,12,13,13,46,39.44
KCARP,2024-11-12T12:55:27.000,6.6831157,-1.5683632,103,11,12,12,46,39.44
KCARP,2024-11-12T12:55:32.000,6.6831631,-1.5683685,103,12,13,13,47,39.44
KCARP,2024-11-12T12:55:37.000,6.6831293,-1.5683998,103,13,14,14,47,39.44
KCARP,2024-11-12T12:55:42.000,6.6831308,-1.5683982,103,14,15,15,47,39.44
KCARP,2024-11-12T12:55:47.000,6.6831857,-1.5683942,103,13,14,14,48,39.44
KCARP,2024-11-12T12:55:52.000,6.6832461,-1.5683795,103,11,12,12,48,39.44
KCARP,2024-11-12T12:55:57.000,6.683327,-1.5683015,103,13,15,14,49,39.44
KCARP,2024-11-12T12:56:02.000,6.6833378,-1.5682984,103,14,16,15,49,39.44
KCARP,2024-11-12T12:56:07.000,6.6833367,-1.5682998,103,14,15,15,49,39.44
KCARP,2024-11-12T12:56:12.000,6.6833367,-1.5682998,103,14,16,15,49,39.44
KCARP,2024-11-12T12:56:17.000,6.6833367,-1.5682998,103,15,17,16,50,39.44
KCARP,2024-11-12T12:56:22.000,6.6833367,-1.5682998,103,14,16,15,51,39.44
KCARP,2024-11-12T12:56:27.000,6.6830289,-1.5682911,103,12,13,13,51,39.44
KCARP,2024-11-12T12:56:32.000,6.6830289,-1.5682911,103,12,13,13,51,39.44
KCARP,2024-11-12T12:56:37.000,6.6835721,-1.5682398,103,10,11,10,51,39.44
KCARP,2024-11-12T12:56:42.000,6.6836237,-1.5682331,103,12,13,13,51,39.44
KCARP,2024-11-12T12:56:47.000,6.6836135,-1.568279,103,12,13,13,51,39.44
KCARP,2024-11-12T12:56:52.000,6.6836121,-1.5682815,103,12,13,13,51,39.44
KCARP,2024-11-12T12:56:57.000,6.6836099,-1.5682746,103,11,12,12,51,39.44
KCARP,2024-11-12T12:57:02.000,6.6835966,-1.5682459,103,9,11,10,51,39.44
KCARP,2024-11-12T12:57:07.000,6.6836035,-1.5682809,103,11,12,12,51,39.44
KCARP,2024-11-12T12:57:12.000,6.6836035,-1.5682809,103,13,14,14,50,39.44
KCARP,2024-11-12T12:57:17.000,6.6832581,-1.5685313,103,13,14,14,49,39.44
KCARP,2024-11-12T12:57:22.000,6.6829352,-1.5687913,103,15,17,16,50,39.44
KCARP,2024-11-12T12:57:27.000,6.6829352,-1.5687913,103,14,16,15,50,39.44
KCARP,2024-11-12T12:57:32.000,6.6829764,-1.5683606,103,13,14,14,50,39.44
KCARP,2024-11-12T12:57:37.000,6.6829977,-1.5682783,103,13,14,14,50,39.44
KCARP,2024-11-12T12:57:42.000,6.6830027,-1.5682557,103,11,12,12,50,39.44
KCARP,2024-11-12T12:57:47.000,6.6829922,-1.5684052,103,10,11,10,50,39.44
KCARP,2024-11-12T12:57:52.000,6.6829948,-1.56838,103,10,11,11,50,39.44
KCARP,2024-11-12T12:57:57.000,6.6833114,-1.5683052,103,10,11,10,51,39.44
KCARP,2024-11-12T12:58:02.000,6.6833114,-1.5683052,103,10,11,11,51,39.44
KCARP,2024-11-12T12:58:07.000,6.6831745,-1.5682871,103,9,10,10,51,39.44
KCARP,2024-11-12T12:58:12.000,6.682939,-1.5688203,103,11,12,12,51,39.44
KCARP,2024-11-12T12:58:17.000,6.6830104,-1.5688508,103,12,13,13,50,39.44
KCARP,2024-11-12T12:58:22.000,6.6830104,-1.5688508,103,11,12,12,50,39.44
KCARP,2024-11-12T12:58:27.000,6.6831036,-1.5685959,103,11,12,12,50,39.44
KCARP,2024-11-12T12:58:32.000,6.6831036,-1.5685959,103,12,13,13,50,39.44
KCARP,2024-11-12T12:58:37.000,6.6831036,-1.5685959,103,13,14,14,50,39.44
KCARP,2024-11-12T12:58:42.000,6.6830031,-1.5682883,103,12,13,13,50,39.44
KCARP,2024-11-12T12:58:47.000,6.6830031,-1.5682883,103,12,13,13,50,39.44
KCARP,2024-11-12T12:58:52.000,6.6830031,-1.5682883,103,12,13,13,50,39.44
KCARP,2024-11-12T12:58:57.000,6.6830031,-1.5682883,103,12,13,13,50,39.44
KCARP,2024-11-12T12:59:02.000,6.6829829,-1.5682928,103,12,13,13,51,39.44
KCARP,2024-11-12T12:59:07.000,6.6829829,-1.5682928,103,13,15,14,51,39.44
KCARP,2024-11-12T12:59:12.000,6.6829891,-1.5682876,103,11,12,12,51,39.44
KCARP,2024-11-12T12:59:17.000,6.6832982,-1.5682675,103,11,12,12,51,39.44
KCARP,2024-11-12T12:59:22.000,6.6834871,-1.5682796,103,10,11,10,51,39.44
KCARP,2024-11-12T12:59:27.000,6.6836237,-1.5682581,103,11,12,12,50,39.44
KCARP,2024-11-12T12:59:32.000,6.6836237,-1.5682581,103,13,15,14,51,39.44
KCARP,2024-11-12T12:59:37.000,6.683574,-1.5682455,103,15,17,16,51,39.44
KCARP,2024-11-12T12:59:42.000,6.6835882,-1.5682877,103,14,16,15,51,39.44
KCARP,2024-11-12T12:59:47.000,6.6835882,-1.5682877,103,12,13,13,51,39.44
KCARP,2024-11-12T12:59:52.000,6.6836315,-1.5682823,103,12,13,13,52,39.44
KCARP,2024-11-12T12:59:57.000,6.6835883,-1.5682684,103,12,13,13,51,39.44
KCARP,2024-11-12T13:00:02.000,6.6835728,-1.5682492,103,13,14,14,50,39.44
KCARP,2024-11-12T13:00:07.000,6.6835403,-1.568228,103,13,15,14,49,39.44
KCARP,2024-11-12T13:00:12.000,6.6835107,-1.5681977,103,15,17,16,48,39.44
KCARP,2024-11-12T13:00:17.000,6.683521,-1.5681724,103,15,17,16,47,39.44
KCARP,2024-11-12T13:00:22.000,6.683516,-1.5681708,103,14,16,15,47,39.44
KCARP,2024-11-12T13:00:27.000,6.6834596,-1.5681769,103,14,16,15,47,39.44
KCARP,2024-11-12T13:00:32.000,6.6833876,-1.5681764,103,13,14,14,47,39.44
KCARP,2024-11-12T13:00:37.000,6.6833907,-1.5681758,103,13,14,14,47,39.44
KCARP,2024-11-12T13:00:42.000,6.6833903,-1.5681832,103,13,14,14,48,39.44
KCARP,2024-11-12T13:00:47.000,6.683397,-1.5681824,103,13,14,14,48,39.44
KCARP,2024-11-12T13:00:52.000,6.6834065,-1.568183,103,13,15,14,47,39.44
KCARP,2024-11-12T13:00:57.000,6.683549,-1.5682696,103,13,15,14,47,39.44
KCARP,2024-11-12T13:01:02.000,6.6835437,-1.5682719,104,12,14,13,47,40.00
KCARP,2024-11-12T13:01:07.000,6.6835437,-1.5682719,104,13,14,14,48,40.00
KCARP,2024-11-12T13:01:12.000,6.6834835,-1.568277,104,11,13,12,49,40.00
KCARP,2024-11-12T13:01:17.000,6.6834846,-1.5682743,104,11,12,12,49,40.00
KCARP,2024-11-12T13:01:22.000,6.6833205,-1.5682788,104,13,14,14,49,40.00
KCARP,2024-11-12T13:01:27.000,6.6830259,-1.5682894,104,14,16,15,49,40.00
KCARP,2024-11-12T13:01:32.000,6.6829563,-1.5682919,104,15,17,16,50,40.00
KCARP,2024-11-12T13:01:37.000,6.6829742,-1.5682912,104,14,16,15,50,40.00
KCARP,2024-11-12T13:01:42.000,6.6830403,-1.568436,104,13,14,14,50,40.00
KCARP,2024-11-12T13:01:47.000,6.6830514,-1.5684475,104,12,13,13,50,40.00
KCARP,2024-11-12T13:01:52.000,6.6830547,-1.5684513,104,15,16,16,51,40.00
KCARP,2024-11-12T13:01:57.000,6.6834236,-1.5683204,104,16,18,17,51,40.00
KCARP,2024-11-12T13:02:02.000,6.6834712,-1.5683028,104,14,16,15,51,40.00
KCARP,2024-11-12T13:02:07.000,6.683453,-1.5683016,104,14,16,15,49,40.00
KCARP,2024-11-12T13:02:12.000,6.683453,-1.5683016,104,11,12,12,49,40.00
KCARP,2024-11-12T13:02:17.000,6.6831252,-1.5683262,104,11,12,12,48,40.00
KCARP,2024-11-12T13:02:22.000,6.6831252,-1.5683262,104,10,11,10,48,40.00
KCARP,2024-11-12T13:02:27.000,6.6834786,-1.568273,104,11,12,12,48,40.00
KCARP,2024-11-12T13:02:32.000,6.6834786,-1.568273,104,11,12,12,48,40.00
KCARP,2024-11-12T13:02:37.000,6.6834285,-1.5682784,104,12,13,13,48,40.00
KCARP,2024-11-12T13:02:42.000,6.6833964,-1.5682953,104,11,12,12,47,40.00
KCARP,2024-11-12T13:02:47.000,6.6832402,-1.5683008,104,10,11,11,48,40.00
KCARP,2024-11-12T13:02:52.000,6.6833283,-1.5683727,104,12,13,13,48,40.00
KCARP,2024-11-12T13:02:57.000,6.6832088,-1.5683553,104,11,12,12,48,40.00
KCARP,2024-11-12T13:03:02.000,6.6830649,-1.5683238,104,12,13,13,49,40.00
KCARP,2024-11-12T13:03:07.000,6.6830182,-1.5682997,104,12,13,13,50,40.00
KCARP,2024-11-12T13:03:12.000,6.6831714,-1.568355,104,12,14,13,50,40.00
KCARP,2024-11-12T13:03:17.000,6.6833914,-1.5682931,104,12,13,13,50,40.00
KCARP,2024-11-12T13:03:22.000,6.6833914,-1.5682931,104,11,12,12,51,40.00
KCARP,2024-11-12T13:03:27.000,6.6833763,-1.5682832,104,11,12,12,50,40.00
KCARP,2024-11-12T13:03:32.000,6.6833845,-1.5682758,104,10,12,11,50,40.00
KCARP,2024-11-12T13:03:37.000,6.6832211,-1.5683027,104,10,12,11,48,40.00
KCARP,2024-11-12T13:03:42.000,6.6832756,-1.5683236,104,12,13,13,47,40.00
KCARP,2024-11-12T13:03:47.000,6.6832457,-1.5683187,104,12,13,13,47,40.00
KCARP,2024-11-12T13:03:52.000,6.6831423,-1.5683066,104,13,14,14,47,40.00
KCARP,2024-11-12T13:03:57.000,6.683135,-1.5682719,104,12,13,13,46,40.00
KCARP,2024-11-12T13:04:02.000,6.6830606,-1.5682723,104,13,14,14,46,40.00
KCARP,2024-11-12T13:04:07.000,6.683003,-1.5683422,104,13,14,14,47,40.00
KCARP,2024-11-12T13:04:12.000,6.683003,-1.5683422,104,14,15,15,47,40.00
KCARP,2024-11-12T13:04:17.000,6.6829513,-1.5683686,104,11,12,11,46,40.00
KCARP,2024-11-12T13:04:22.000,6.6829559,-1.5683589,104,11,12,11,46,40.00
KCARP,2024-11-12T13:04:27.000,6.6829559,-1.5683589,104,13,15,14,46,40.00
KCARP,2024-11-12T13:04:32.000,6.6829324,-1.5684922,104,14,16,15,46,40.00
KCARP,2024-11-12T13:04:37.000,6.6830361,-1.5683394,104,14,16,15,46,40.00
KCARP,2024-11-12T13:04:42.000,6.6830321,-1.5683152,104,13,14,14,47,40.00
KCARP,2024-11-12T13:04:47.000,6.6830335,-1.5682985,104,12,13,13,47,40.00
KCARP,2024-11-12T13:04:52.000,6.6830266,-1.5682844,104,12,13,13,47,40.00
KCARP,2024-11-12T13:04:57.000,6.6830337,-1.5682736,104,13,15,14,47,40.00
KCARP,2024-11-12T13:05:02.000,6.6830239,-1.5682679,104,13,14,14,47,40.00
KCARP,2024-11-12T13:05:07.000,6.6830093,-1.5682523,104,13,15,14,47,40.00
KCARP,2024-11-12T13:05:12.000,6.6830013,-1.5682653,104,12,13,13,47,40.00
KCARP,2024-11-12T13:05:17.000,6.6830134,-1.5682703,104,11,12,12,47,40.00
KCARP,2024-11-12T13:05:22.000,6.6830072,-1.5682761,104,13,14,14,47,40.00
KCARP,2024-11-12T13:05:27.000,6.6830041,-1.5682794,104,11,12,12,47,40.00
KCARP,2024-11-12T13:05:32.000,6.6830041,-1.5682794,104,11,12,12,47,40.00
KCARP,2024-11-12T13:05:37.000,6.6830041,-1.5682794,104,11,12,12,47,40.00
KCARP,2024-11-12T13:05:42.000,6.6830015,-1.5682845,104,11,12,12,47,40.00
KCARP,2024-11-12T13:05:47.000,6.6830252,-1.5683149,104,11,12,11,47,40.00
KCARP,2024-11-12T13:05:52.000,6.6830575,-1.5683119,104,12,13,13,47,40.00
KCARP,2024-11-12T13:05:57.000,6.6834964,-1.5682751,104,11,12,12,48,40.00
KCARP,2024-11-12T13:06:02.000,6.683504,-1.5682769,104,10,11,10,48,40.00
KCARP,2024-11-12T13:06:07.000,6.6835577,-1.5682723,104,11,12,12,47,40.00
KCARP,2024-11-12T13:06:12.000,6.683558,-1.5682714,104,12,13,13,46,40.00
KCARP,2024-11-12T13:06:17.000,6.683558,-1.5682701,104,11,13,12,46,40.00
KCARP,2024-11-12T13:06:22.000,6.6835602,-1.5682697,104,12,13,13,46,40.00
KCARP,2024-11-12T13:06:27.000,6.6835574,-1.5682743,104,12,13,13,46,40.00
KCARP,2024-11-12T13:06:32.000,6.6835593,-1.5682707,104,11,12,12,46,40.00
KCARP,2024-11-12T13:06:37.000,6.6835582,-1.5682694,104,11,12,12,47,40.00
KCARP,2024-11-12T13:06:42.000,6.6835165,-1.5682751,104,11,12,12,47,40.00
KCARP,2024-11-12T13:06:47.000,6.6834105,-1.5682788,104,11,12,12,47,40.00
KCARP,2024-11-12T13:06:52.000,6.6833341,-1.568282,104,11,12,12,46,40.00
KCARP,2024-11-12T13:06:57.000,6.6830893,-1.5682736,104,12,13,13,46,40.00
KCARP,2024-11-12T13:07:02.000,6.6830697,-1.5682782,104,13,14,14,46,40.00
KCARP,2024-11-12T13:07:07.000,6.6830482,-1.5682842,104,14,16,15,47,40.00
KCARP,2024-11-12T13:07:12.000,6.6830382,-1.5682816,104,15,17,16,48,40.00
KCARP,2024-11-12T13:07:17.000,6.6831093,-1.5683052,104,13,15,14,47,40.00
KCARP,2024-11-12T13:07:22.000,6.6830426,-1.56829,104,13,14,14,47,40.00
KCARP,2024-11-12T13:07:27.000,6.6830739,-1.5683247,104,13,14,14,47,40.00
KCARP,2024-11-12T13:07:32.000,6.6834196,-1.56831,104,13,14,14,47,40.00
KCARP,2024-11-12T13:07:37.000,6.6830471,-1.5682815,104,13,15,14,46,40.00
